,pdb,antigen,model_name,protocol,stage,topn,topn_dockq
2223,7f7e,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.149
2224,7f7e,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.068
2225,7f7e,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.097
2226,7f7e,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.102
2227,7f7e,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.102
2228,7f7e,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.059
2229,7f7e,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.136
2230,7f7e,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.066
2231,7f7e,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.117
2232,7f7e,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.167
2233,7f7e,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.169
2234,7f7e,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.224
2235,7f7e,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.282
2236,7f7e,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.11
2237,7f7e,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.132
2238,7f7e,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.234
2239,7f7e,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.238
2240,7f7e,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.101
2241,7f7e,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.214
2242,7f7e,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.369
2243,7f7e,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.369
2244,7f7e,alphafold2,ABlooper,Para-Epi,Refinement,1,0.038
2245,7f7e,alphafold2,ABlooper,Para-Epi,Refinement,10,0.15
2246,7f7e,alphafold2,IgFold,Para-Epi,Refinement,1,0.266
2247,7f7e,alphafold2,IgFold,Para-Epi,Refinement,10,0.305
2248,7f7e,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.187
2249,7f7e,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.233
2250,7f7e,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.369
2251,7f7e,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.369
2252,7f7e,alphafold2,ABlooper,Para-Epi,Clustering,1,0.038
2253,7f7e,alphafold2,ABlooper,Para-Epi,Clustering,10,0.204
2254,7f7e,alphafold2,IgFold,Para-Epi,Clustering,1,0.266
2255,7f7e,alphafold2,IgFold,Para-Epi,Clustering,10,0.305
2256,7f7e,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.024
2257,7f7e,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.094
2258,7f7e,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.05
2259,7f7e,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.137
2260,7f7e,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.107
2261,7f7e,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.107
2262,7f7e,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.073
2263,7f7e,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.089
2264,7f7e,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.051
2265,7f7e,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.119
2266,7f7e,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.096
2267,7f7e,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.165
2268,7f7e,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.135
2269,7f7e,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.144
2270,7f7e,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.067
2271,7f7e,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.173
2272,7f7e,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.043
2273,7f7e,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.046
2274,7f7e,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.096
2275,7f7e,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.165
2276,7f7e,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.053
2277,7f7e,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.13
2278,7f7e,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.067
2279,7f7e,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.082
2280,7f7e,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.09
2281,7f7e,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.173
2282,7f7e,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.09
2283,7f7e,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.222
2284,7f7e,experimental,ABlooper,Para-Epi,Rigid-body,1,0.039
2285,7f7e,experimental,ABlooper,Para-Epi,Rigid-body,10,0.13
2286,7f7e,experimental,IgFold,Para-Epi,Rigid-body,1,0.108
2287,7f7e,experimental,IgFold,Para-Epi,Rigid-body,10,0.228
2288,7f7e,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.188
2289,7f7e,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.218
2290,7f7e,experimental,AlphaFold2,Para-Epi,Refinement,1,0.233
2291,7f7e,experimental,AlphaFold2,Para-Epi,Refinement,10,0.291
2292,7f7e,experimental,ABlooper,Para-Epi,Refinement,1,0.097
2293,7f7e,experimental,ABlooper,Para-Epi,Refinement,10,0.097
2294,7f7e,experimental,IgFold,Para-Epi,Refinement,1,0.044
2295,7f7e,experimental,IgFold,Para-Epi,Refinement,10,0.21
2296,7f7e,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.188
2297,7f7e,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.218
2298,7f7e,experimental,AlphaFold2,Para-Epi,Clustering,1,0.233
2299,7f7e,experimental,AlphaFold2,Para-Epi,Clustering,10,0.233
2300,7f7e,experimental,ABlooper,Para-Epi,Clustering,1,0.076
2301,7f7e,experimental,ABlooper,Para-Epi,Clustering,10,0.156
2302,7f7e,experimental,IgFold,Para-Epi,Clustering,1,0.192
2303,7f7e,experimental,IgFold,Para-Epi,Clustering,10,0.261
2304,7qnw,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.052
2305,7qnw,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.203
2306,7qnw,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.044
2307,7qnw,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.158
2308,7qnw,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.049
2309,7qnw,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.224
2310,7qnw,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.06
2311,7qnw,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.291
2312,7qnw,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.061
2313,7qnw,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.287
2314,7qnw,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.176
2315,7qnw,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.176
2316,7qnw,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.05
2317,7qnw,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.33
2318,7qnw,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.183
2319,7qnw,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.334
2320,7qnw,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.068
2321,7qnw,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.287
2322,7qnw,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.176
2323,7qnw,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.183
2324,7qnw,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.05
2325,7qnw,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.33
2326,7qnw,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.183
2327,7qnw,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.183
2328,7qnw,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.178
2329,7qnw,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.35
2330,7qnw,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.176
2331,7qnw,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.26
2332,7qnw,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.04
2333,7qnw,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.238
2334,7qnw,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.03
2335,7qnw,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.304
2336,7qnw,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.052
2337,7qnw,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.063
2338,7qnw,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.357
2339,7qnw,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.358
2340,7qnw,alphafold2,ABlooper,Para-Epi,Refinement,1,0.057
2341,7qnw,alphafold2,ABlooper,Para-Epi,Refinement,10,0.259
2342,7qnw,alphafold2,IgFold,Para-Epi,Refinement,1,0.309
2343,7qnw,alphafold2,IgFold,Para-Epi,Refinement,10,0.335
2344,7qnw,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.052
2345,7qnw,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.054
2346,7qnw,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.357
2347,7qnw,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.358
2348,7qnw,alphafold2,ABlooper,Para-Epi,Clustering,1,0.057
2349,7qnw,alphafold2,ABlooper,Para-Epi,Clustering,10,0.278
2350,7qnw,alphafold2,IgFold,Para-Epi,Clustering,1,0.041
2351,7qnw,alphafold2,IgFold,Para-Epi,Clustering,10,0.211
2352,7qnw,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.06
2353,7qnw,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.128
2354,7qnw,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.067
2355,7qnw,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.17
2356,7qnw,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.062
2357,7qnw,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.075
2358,7qnw,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.042
2359,7qnw,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.485
2360,7qnw,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.02
2361,7qnw,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.146
2362,7qnw,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.111
2363,7qnw,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.192
2364,7qnw,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.073
2365,7qnw,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.094
2366,7qnw,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.073
2367,7qnw,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.255
2368,7qnw,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.02
2369,7qnw,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.113
2370,7qnw,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.061
2371,7qnw,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.078
2372,7qnw,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.073
2373,7qnw,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.094
2374,7qnw,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.073
2375,7qnw,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.255
2376,7qnw,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.281
2377,7qnw,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.292
2378,7qnw,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.045
2379,7qnw,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.236
2380,7qnw,experimental,ABlooper,Para-Epi,Rigid-body,1,0.237
2381,7qnw,experimental,ABlooper,Para-Epi,Rigid-body,10,0.314
2382,7qnw,experimental,IgFold,Para-Epi,Rigid-body,1,0.026
2383,7qnw,experimental,IgFold,Para-Epi,Rigid-body,10,0.331
2384,7qnw,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.05
2385,7qnw,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.456
2386,7qnw,experimental,AlphaFold2,Para-Epi,Refinement,1,0.357
2387,7qnw,experimental,AlphaFold2,Para-Epi,Refinement,10,0.357
2388,7qnw,experimental,ABlooper,Para-Epi,Refinement,1,0.246
2389,7qnw,experimental,ABlooper,Para-Epi,Refinement,10,0.524
2390,7qnw,experimental,IgFold,Para-Epi,Refinement,1,0.05
2391,7qnw,experimental,IgFold,Para-Epi,Refinement,10,0.404
2392,7qnw,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.05
2393,7qnw,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.456
2394,7qnw,experimental,AlphaFold2,Para-Epi,Clustering,1,0.357
2395,7qnw,experimental,AlphaFold2,Para-Epi,Clustering,10,0.357
2396,7qnw,experimental,ABlooper,Para-Epi,Clustering,1,0.246
2397,7qnw,experimental,ABlooper,Para-Epi,Clustering,10,0.524
2398,7qnw,experimental,IgFold,Para-Epi,Clustering,1,0.05
2399,7qnw,experimental,IgFold,Para-Epi,Clustering,10,0.404
2400,7stz,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.53
2401,7stz,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.53
2402,7stz,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.274
2403,7stz,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.497
2404,7stz,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.047
2405,7stz,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.398
2406,7stz,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.066
2407,7stz,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.447
2408,7stz,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.219
2409,7stz,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.519
2410,7stz,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.221
2411,7stz,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.494
2412,7stz,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.041
2413,7stz,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.419
2414,7stz,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.103
2415,7stz,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.49
2416,7stz,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.518
2417,7stz,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.527
2418,7stz,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.447
2419,7stz,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.514
2420,7stz,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.018
2421,7stz,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.103
2422,7stz,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.49
2423,7stz,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.49
2424,7stz,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.447
2425,7stz,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.493
2426,7stz,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.511
2427,7stz,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.572
2428,7stz,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.139
2429,7stz,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.228
2430,7stz,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.071
2431,7stz,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.131
2432,7stz,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.51
2433,7stz,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.601
2434,7stz,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.523
2435,7stz,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.616
2436,7stz,alphafold2,ABlooper,Para-Epi,Refinement,1,0.041
2437,7stz,alphafold2,ABlooper,Para-Epi,Refinement,10,0.155
2438,7stz,alphafold2,IgFold,Para-Epi,Refinement,1,0.587
2439,7stz,alphafold2,IgFold,Para-Epi,Refinement,10,0.587
2440,7stz,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.51
2441,7stz,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.601
2442,7stz,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.523
2443,7stz,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.616
2444,7stz,alphafold2,ABlooper,Para-Epi,Clustering,1,0.041
2445,7stz,alphafold2,ABlooper,Para-Epi,Clustering,10,0.155
2446,7stz,alphafold2,IgFold,Para-Epi,Clustering,1,0.587
2447,7stz,alphafold2,IgFold,Para-Epi,Clustering,10,0.587
2448,7stz,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.711
2449,7stz,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.711
2450,7stz,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.472
2451,7stz,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.525
2452,7stz,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.097
2453,7stz,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.474
2454,7stz,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.147
2455,7stz,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.336
2456,7stz,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.073
2457,7stz,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.612
2458,7stz,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.485
2459,7stz,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.571
2460,7stz,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.324
2461,7stz,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.324
2462,7stz,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.056
2463,7stz,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.362
2464,7stz,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.494
2465,7stz,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.612
2466,7stz,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.485
2467,7stz,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.571
2468,7stz,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.324
2469,7stz,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.324
2470,7stz,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.04
2471,7stz,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.404
2472,7stz,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.548
2473,7stz,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.75
2474,7stz,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.511
2475,7stz,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.511
2476,7stz,experimental,ABlooper,Para-Epi,Rigid-body,1,0.123
2477,7stz,experimental,ABlooper,Para-Epi,Rigid-body,10,0.143
2478,7stz,experimental,IgFold,Para-Epi,Rigid-body,1,0.192
2479,7stz,experimental,IgFold,Para-Epi,Rigid-body,10,0.484
2480,7stz,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.511
2481,7stz,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.747
2482,7stz,experimental,AlphaFold2,Para-Epi,Refinement,1,0.44
2483,7stz,experimental,AlphaFold2,Para-Epi,Refinement,10,0.651
2484,7stz,experimental,ABlooper,Para-Epi,Refinement,1,0.161
2485,7stz,experimental,ABlooper,Para-Epi,Refinement,10,0.161
2486,7stz,experimental,IgFold,Para-Epi,Refinement,1,0.432
2487,7stz,experimental,IgFold,Para-Epi,Refinement,10,0.639
2488,7stz,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.511
2489,7stz,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.747
2490,7stz,experimental,AlphaFold2,Para-Epi,Clustering,1,0.44
2491,7stz,experimental,AlphaFold2,Para-Epi,Clustering,10,0.651
2492,7stz,experimental,ABlooper,Para-Epi,Clustering,1,0.161
2493,7stz,experimental,ABlooper,Para-Epi,Clustering,10,0.326
2494,7stz,experimental,IgFold,Para-Epi,Clustering,1,0.432
2495,7stz,experimental,IgFold,Para-Epi,Clustering,10,0.639
2496,7daa,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.044
2497,7daa,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.169
2498,7daa,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.075
2499,7daa,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.1
2500,7daa,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.085
2501,7daa,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.383
2502,7daa,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.206
2503,7daa,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.348
2504,7daa,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.114
2505,7daa,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.176
2506,7daa,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.091
2507,7daa,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.184
2508,7daa,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.07
2509,7daa,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.368
2510,7daa,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.21
2511,7daa,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.21
2512,7daa,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.114
2513,7daa,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.181
2514,7daa,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.091
2515,7daa,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.114
2516,7daa,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.07
2517,7daa,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.105
2518,7daa,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.21
2519,7daa,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.261
2520,7daa,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.044
2521,7daa,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.196
2522,7daa,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.072
2523,7daa,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.453
2524,7daa,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.358
2525,7daa,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.37
2526,7daa,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.306
2527,7daa,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.335
2528,7daa,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.069
2529,7daa,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.467
2530,7daa,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.07
2531,7daa,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.513
2532,7daa,alphafold2,ABlooper,Para-Epi,Refinement,1,0.315
2533,7daa,alphafold2,ABlooper,Para-Epi,Refinement,10,0.412
2534,7daa,alphafold2,IgFold,Para-Epi,Refinement,1,0.114
2535,7daa,alphafold2,IgFold,Para-Epi,Refinement,10,0.424
2536,7daa,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.069
2537,7daa,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.215
2538,7daa,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.07
2539,7daa,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.513
2540,7daa,alphafold2,ABlooper,Para-Epi,Clustering,1,0.315
2541,7daa,alphafold2,ABlooper,Para-Epi,Clustering,10,0.412
2542,7daa,alphafold2,IgFold,Para-Epi,Clustering,1,0.114
2543,7daa,alphafold2,IgFold,Para-Epi,Clustering,10,0.424
2544,7daa,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.189
2545,7daa,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.19
2546,7daa,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.171
2547,7daa,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.253
2548,7daa,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.126
2549,7daa,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.126
2550,7daa,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.099
2551,7daa,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.227
2552,7daa,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.052
2553,7daa,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.275
2554,7daa,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.069
